tx_id,source_id,target_id,amount,currency,timestamp,channel,reference_no,flagged_anomaly
TX0901,P012,P242,5341,INR,2026-04-09 17:55:00,IMPS,REF00000901,FALSE
TX0902,P198,P131,3581,INR,2026-03-09 20:20:00,IMPS,REF00000902,FALSE
TX0903,P051,P458,7629,INR,2026-07-26 23:43:00,NEFT,REF00000903,FALSE
TX0904,P418,P430,12396,INR,2026-06-28 09:45:00,NEFT,REF00000904,FALSE
TX0905,P165,P279,13504,INR,2026-02-13 04:04:00,UPI,REF00000905,FALSE
TX0906,P353,P166,17015,INR,2026-03-14 20:18:00,Bank Transfer,REF00000906,FALSE
TX0907,P160,P453,1684,INR,2026-07-08 15:02:00,Bank Transfer,REF00000907,FALSE
TX0908,P189,P139,21258,INR,2026-04-12 16:09:00,Bank Transfer,REF00000908,FALSE
TX0909,P346,P328,16026,INR,2026-07-07 11:46:00,NEFT,REF00000909,FALSE
TX0910,P290,P280,17209,INR,2026-02-15 12:07:00,Bank Transfer,REF00000910,FALSE
TX0911,P008,P222,20551,INR,2026-05-20 11:20:00,NEFT,REF00000911,FALSE
TX0912,P196,P314,6927,INR,2026-03-06 17:27:00,NEFT,REF00000912,FALSE
TX0913,P341,P469,20092,INR,2026-06-01 00:27:00,Bank Transfer,REF00000913,FALSE
TX0914,P488,P235,14773,INR,2026-03-01 10:20:00,Bank Transfer,REF00000914,FALSE
TX0915,P123,P213,18157,INR,2026-03-27 21:49:00,UPI,REF00000915,FALSE
TX0916,P413,P090,15901,INR,2026-05-04 22:57:00,Bank Transfer,REF00000916,FALSE
TX0917,P464,P131,4522,INR,2026-07-13 20:23:00,Bank Transfer,REF00000917,FALSE
TX0918,P314,P379,20401,INR,2026-05-06 09:18:00,NEFT,REF00000918,FALSE
TX0919,P326,P241,18883,INR,2026-01-12 21:52:00,Bank Transfer,REF00000919,FALSE
TX0920,P464,P493,4897,INR,2026-07-07 02:43:00,UPI,REF00000920,FALSE
TX0921,P046,P441,15388,INR,2026-07-01 00:01:00,UPI,REF00000921,FALSE
TX0922,P348,P499,1376,INR,2026-06-03 02:20:00,Bank Transfer,REF00000922,FALSE
TX0923,P289,P152,12390,INR,2026-01-07 10:55:00,Bank Transfer,REF00000923,FALSE
TX0924,P384,P198,22144,INR,2026-07-28 00:53:00,NEFT,REF00000924,FALSE
TX0925,P137,P233,7814,INR,2026-05-13 19:16:00,Bank Transfer,REF00000925,FALSE
TX0926,P143,P049,21554,INR,2026-04-13 15:03:00,Bank Transfer,REF00000926,FALSE
TX0927,P319,P038,1504,INR,2026-03-20 23:50:00,Bank Transfer,REF00000927,FALSE
TX0928,P487,P123,24615,INR,2026-02-15 00:52:00,IMPS,REF00000928,FALSE
TX0929,P430,P340,14490,INR,2026-06-20 15:12:00,UPI,REF00000929,FALSE
TX0930,P455,P218,14329,INR,2026-06-27 01:48:00,NEFT,REF00000930,FALSE
TX0931,P241,P247,21664,INR,2026-02-19 10:08:00,UPI,REF00000931,FALSE
TX0932,P365,P475,3697,INR,2026-01-29 22:26:00,UPI,REF00000932,FALSE
TX0933,P152,P001,18565,INR,2026-03-25 21:48:00,NEFT,REF00000933,FALSE
TX0934,P127,P380,15844,INR,2026-07-23 02:12:00,Bank Transfer,REF00000934,FALSE
TX0935,P202,P010,3283,INR,2026-07-18 21:16:00,IMPS,REF00000935,FALSE
TX0936,P241,P365,16087,INR,2026-08-15 01:16:00,NEFT,REF00000936,FALSE
TX0937,P330,P114,6673,INR,2026-04-13 20:32:00,Bank Transfer,REF00000937,FALSE
TX0938,P069,P167,7438,INR,2026-08-04 08:22:00,Bank Transfer,REF00000938,FALSE
TX0939,P482,P316,4749,INR,2026-02-18 18:19:00,NEFT,REF00000939,FALSE
TX0940,P066,P185,16639,INR,2026-06-23 15:09:00,IMPS,REF00000940,FALSE
TX0941,P395,P093,15441,INR,2026-06-16 02:13:00,NEFT,REF00000941,FALSE
TX0942,P186,P229,22600,INR,2026-05-04 10:53:00,UPI,REF00000942,FALSE
TX0943,P085,P055,22073,INR,2026-07-09 18:00:00,NEFT,REF00000943,FALSE
TX0944,P096,P048,3770,INR,2026-04-13 15:55:00,NEFT,REF00000944,FALSE
TX0945,P222,P018,7947,INR,2026-05-18 19:02:00,Bank Transfer,REF00000945,FALSE
TX0946,P272,P118,19585,INR,2026-05-25 06:21:00,IMPS,REF00000946,FALSE
TX0947,P278,P427,17064,INR,2026-04-19 09:37:00,Bank Transfer,REF00000947,FALSE
TX0948,P416,P402,1018,INR,2026-04-14 21:31:00,IMPS,REF00000948,FALSE
TX0949,P170,P461,23046,INR,2026-08-16 20:47:00,Bank Transfer,REF00000949,FALSE
TX0950,P189,P340,16981,INR,2026-08-05 06:57:00,NEFT,REF00000950,FALSE
TX0951,P229,P386,16058,INR,2026-01-21 09:08:00,IMPS,REF00000951,FALSE
TX0952,P296,P360,24167,INR,2026-03-30 23:57:00,Bank Transfer,REF00000952,FALSE
TX0953,P270,P175,8408,INR,2026-02-17 14:58:00,UPI,REF00000953,FALSE
TX0954,P077,P499,10895,INR,2026-04-24 01:04:00,IMPS,REF00000954,FALSE
TX0955,P042,P437,14252,INR,2026-06-22 15:37:00,NEFT,REF00000955,FALSE
TX0956,P211,P383,15085,INR,2026-06-14 15:52:00,UPI,REF00000956,FALSE
TX0957,P267,P390,19161,INR,2026-07-08 03:41:00,IMPS,REF00000957,FALSE
TX0958,P111,P368,14074,INR,2026-01-29 13:19:00,Bank Transfer,REF00000958,FALSE
TX0959,P446,P294,11168,INR,2026-08-14 03:39:00,NEFT,REF00000959,FALSE
TX0960,P400,P327,11248,INR,2026-08-02 06:34:00,Bank Transfer,REF00000960,FALSE
TX0961,P361,P498,2618,INR,2026-02-11 18:50:00,NEFT,REF00000961,FALSE
TX0962,P384,P225,6166,INR,2026-03-25 14:46:00,NEFT,REF00000962,FALSE
TX0963,P493,P323,2192,INR,2026-02-01 19:34:00,NEFT,REF00000963,FALSE
TX0964,P236,P110,16698,INR,2026-06-27 11:06:00,IMPS,REF00000964,FALSE
TX0965,P071,P206,22608,INR,2026-03-13 14:48:00,IMPS,REF00000965,FALSE
TX0966,P453,P426,12069,INR,2026-04-17 08:03:00,IMPS,REF00000966,FALSE
TX0967,P348,P238,19184,INR,2026-02-01 06:33:00,IMPS,REF00000967,FALSE
TX0968,P284,P322,21198,INR,2026-02-25 23:03:00,Bank Transfer,REF00000968,FALSE
TX0969,P011,P023,18527,INR,2026-02-14 21:37:00,UPI,REF00000969,FALSE
TX0970,P404,P016,3692,INR,2026-04-04 00:47:00,Bank Transfer,REF00000970,FALSE
TX0971,P259,P419,13862,INR,2026-06-01 12:57:00,UPI,REF00000971,FALSE
TX0972,P203,P094,10977,INR,2026-02-01 05:47:00,NEFT,REF00000972,FALSE
TX0973,P251,P166,19707,INR,2026-05-04 20:40:00,UPI,REF00000973,FALSE
TX0974,P130,P444,19593,INR,2026-01-16 13:30:00,IMPS,REF00000974,FALSE
TX0975,P228,P051,21224,INR,2026-01-06 02:30:00,UPI,REF00000975,FALSE
TX0976,P001,P366,9189,INR,2026-05-09 12:53:00,IMPS,REF00000976,FALSE
TX0977,P461,P094,9442,INR,2026-02-27 00:37:00,Bank Transfer,REF00000977,FALSE
TX0978,P248,P440,22565,INR,2026-04-17 16:15:00,IMPS,REF00000978,FALSE
TX0979,P217,P179,23561,INR,2026-02-16 18:55:00,NEFT,REF00000979,FALSE
TX0980,P418,P265,7000,INR,2026-01-17 08:06:00,NEFT,REF00000980,FALSE
TX0981,P059,P234,4572,INR,2026-08-02 11:22:00,IMPS,REF00000981,FALSE
TX0982,P080,P381,11375,INR,2026-01-24 06:46:00,Bank Transfer,REF00000982,FALSE
TX0983,P335,P112,8889,INR,2026-03-16 21:11:00,Bank Transfer,REF00000983,FALSE
TX0984,P168,P119,14656,INR,2026-06-18 16:20:00,NEFT,REF00000984,FALSE
TX0985,P346,P230,22777,INR,2026-06-26 05:47:00,IMPS,REF00000985,FALSE
TX0986,P228,P109,8714,INR,2026-02-17 08:39:00,IMPS,REF00000986,FALSE
TX0987,P410,P427,11470,INR,2026-07-13 16:58:00,IMPS,REF00000987,FALSE
TX0988,P166,P025,7276,INR,2026-01-26 08:09:00,UPI,REF00000988,FALSE
TX0989,P154,P363,21702,INR,2026-08-03 22:01:00,IMPS,REF00000989,FALSE
TX0990,P307,P048,8913,INR,2026-01-01 08:49:00,IMPS,REF00000990,FALSE
TX0991,P468,P245,2958,INR,2026-08-17 13:22:00,Bank Transfer,REF00000991,FALSE
TX0992,P445,P262,1477,INR,2026-05-31 08:17:00,UPI,REF00000992,FALSE
TX0993,P482,P339,19388,INR,2026-08-06 02:48:00,UPI,REF00000993,FALSE
TX0994,P247,P432,9157,INR,2026-05-24 13:41:00,IMPS,REF00000994,FALSE
TX0995,P455,P363,14010,INR,2026-08-08 23:59:00,IMPS,REF00000995,FALSE
TX0996,P427,P343,9444,INR,2026-06-22 18:49:00,Bank Transfer,REF00000996,FALSE
TX0997,P407,P433,3452,INR,2026-06-17 06:51:00,UPI,REF00000997,FALSE
TX0998,P385,P480,6079,INR,2026-04-16 12:34:00,Bank Transfer,REF00000998,FALSE
TX0999,P189,P200,14367,INR,2026-07-02 05:00:00,Bank Transfer,REF00000999,FALSE
TX1000,P401,P377,2152,INR,2026-03-21 09:07:00,Bank Transfer,REF00001000,FALSE
TX1001,P179,P388,6962,INR,2026-05-21 20:24:00,NEFT,REF00001001,FALSE
TX1002,P367,P074,12375,INR,2026-04-29 15:58:00,IMPS,REF00001002,FALSE
TX1003,P373,P377,12943,INR,2026-06-28 06:22:00,Bank Transfer,REF00001003,FALSE
TX1004,P164,P374,844,INR,2026-06-22 18:40:00,UPI,REF00001004,FALSE
TX1005,P383,P029,22165,INR,2026-07-01 18:14:00,Bank Transfer,REF00001005,FALSE
TX1006,P268,P353,7839,INR,2026-08-05 18:34:00,NEFT,REF00001006,FALSE
TX1007,P416,P237,13148,INR,2026-04-08 14:04:00,IMPS,REF00001007,FALSE
TX1008,P384,P348,2858,INR,2026-03-08 18:41:00,IMPS,REF00001008,FALSE
TX1009,P046,P134,20468,INR,2026-08-10 04:21:00,Bank Transfer,REF00001009,FALSE
TX1010,P337,P208,22460,INR,2026-03-28 02:52:00,UPI,REF00001010,FALSE
TX1011,P395,P294,13438,INR,2026-03-06 02:23:00,IMPS,REF00001011,FALSE
TX1012,P171,P202,23373,INR,2026-04-19 12:57:00,NEFT,REF00001012,FALSE
TX1013,P115,P298,1753,INR,2026-08-01 06:55:00,NEFT,REF00001013,FALSE
TX1014,P033,P323,20329,INR,2026-05-03 15:49:00,IMPS,REF00001014,FALSE
TX1015,P456,P206,7633,INR,2026-01-07 00:15:00,UPI,REF00001015,FALSE
TX1016,P334,P202,7081,INR,2026-05-23 00:28:00,Bank Transfer,REF00001016,FALSE
TX1017,P365,P474,4370,INR,2026-01-20 14:15:00,NEFT,REF00001017,FALSE
TX1018,P348,P040,13241,INR,2026-04-05 06:58:00,UPI,REF00001018,FALSE
TX1019,P229,P262,15649,INR,2026-01-21 04:43:00,NEFT,REF00001019,FALSE
TX1020,P430,P466,16930,INR,2026-02-09 08:32:00,UPI,REF00001020,FALSE
TX1021,P105,P380,21931,INR,2026-05-13 12:12:00,Bank Transfer,REF00001021,FALSE
TX1022,P448,P478,23038,INR,2026-06-23 11:00:00,Bank Transfer,REF00001022,FALSE
TX1023,P310,P213,12456,INR,2026-02-28 06:54:00,IMPS,REF00001023,FALSE
TX1024,P473,P322,5847,INR,2026-08-05 21:16:00,NEFT,REF00001024,FALSE
TX1025,P298,P384,18329,INR,2026-05-23 22:18:00,IMPS,REF00001025,FALSE
TX1026,P236,P241,23338,INR,2026-01-23 06:40:00,NEFT,REF00001026,FALSE
TX1027,P185,P153,17435,INR,2026-08-04 19:18:00,UPI,REF00001027,FALSE
TX1028,P243,P046,6468,INR,2026-08-03 00:24:00,IMPS,REF00001028,FALSE
TX1029,P312,P392,20204,INR,2026-02-04 23:43:00,NEFT,REF00001029,FALSE
TX1030,P150,P361,18492,INR,2026-03-08 15:47:00,IMPS,REF00001030,FALSE
TX1031,P005,P026,22023,INR,2026-02-16 08:17:00,Bank Transfer,REF00001031,FALSE
TX1032,P112,P398,23287,INR,2026-02-08 04:21:00,Bank Transfer,REF00001032,FALSE
TX1033,P066,P201,17189,INR,2026-07-28 05:35:00,Bank Transfer,REF00001033,FALSE
TX1034,P242,P418,9079,INR,2026-06-03 04:04:00,UPI,REF00001034,FALSE
TX1035,P081,P033,8682,INR,2026-06-08 05:13:00,NEFT,REF00001035,FALSE
TX1036,P039,P185,16874,INR,2026-06-25 12:02:00,UPI,REF00001036,FALSE
TX1037,P355,P070,24808,INR,2026-08-10 04:39:00,UPI,REF00001037,FALSE
TX1038,P270,P137,6161,INR,2026-08-16 16:51:00,NEFT,REF00001038,FALSE
TX1039,P033,P370,19847,INR,2026-05-09 14:15:00,IMPS,REF00001039,FALSE
TX1040,P386,P044,15996,INR,2026-06-08 15:29:00,NEFT,REF00001040,FALSE
TX1041,P173,P286,20161,INR,2026-02-26 23:36:00,Bank Transfer,REF00001041,FALSE
TX1042,P113,P355,12578,INR,2026-05-12 15:06:00,Bank Transfer,REF00001042,FALSE
TX1043,P354,P280,11089,INR,2026-07-22 13:39:00,IMPS,REF00001043,FALSE
TX1044,P343,P014,14825,INR,2026-03-12 23:34:00,UPI,REF00001044,FALSE
TX1045,P402,P342,5459,INR,2026-02-23 19:51:00,Bank Transfer,REF00001045,FALSE
TX1046,P312,P476,7800,INR,2026-03-27 18:09:00,NEFT,REF00001046,FALSE
TX1047,P487,P074,18298,INR,2026-06-09 18:32:00,IMPS,REF00001047,FALSE
TX1048,P054,P192,24296,INR,2026-03-12 14:12:00,NEFT,REF00001048,FALSE
TX1049,P412,P464,20115,INR,2026-05-30 06:07:00,NEFT,REF00001049,FALSE
TX1050,P249,P483,5633,INR,2026-05-30 11:20:00,NEFT,REF00001050,FALSE
TX1051,P436,P378,16845,INR,2026-04-07 21:03:00,IMPS,REF00001051,FALSE
TX1052,P142,P347,12294,INR,2026-04-27 20:34:00,UPI,REF00001052,FALSE
TX1053,P233,P351,5444,INR,2026-07-09 07:08:00,Bank Transfer,REF00001053,FALSE
TX1054,P053,P389,821,INR,2026-02-14 17:56:00,NEFT,REF00001054,FALSE
TX1055,P372,P351,2114,INR,2026-07-11 15:11:00,UPI,REF00001055,FALSE
TX1056,P479,P277,16234,INR,2026-04-26 02:03:00,IMPS,REF00001056,FALSE
TX1057,P379,P159,11989,INR,2026-01-10 07:21:00,NEFT,REF00001057,FALSE
TX1058,P278,P057,21815,INR,2026-01-05 08:39:00,NEFT,REF00001058,FALSE
TX1059,P272,P006,4067,INR,2026-01-01 13:10:00,IMPS,REF00001059,FALSE
TX1060,P250,P305,16616,INR,2026-04-05 15:52:00,NEFT,REF00001060,FALSE
TX1061,P256,P223,3101,INR,2026-08-03 04:23:00,Bank Transfer,REF00001061,FALSE
TX1062,P229,P273,24416,INR,2026-07-19 12:57:00,IMPS,REF00001062,FALSE
TX1063,P193,P100,13086,INR,2026-04-18 15:40:00,IMPS,REF00001063,FALSE
TX1064,P391,P170,8437,INR,2026-03-21 19:54:00,Bank Transfer,REF00001064,FALSE
TX1065,P154,P419,15055,INR,2026-06-11 04:14:00,NEFT,REF00001065,FALSE
TX1066,P381,P294,13883,INR,2026-03-25 07:54:00,Bank Transfer,REF00001066,FALSE
TX1067,P488,P246,19412,INR,2026-02-23 20:20:00,Bank Transfer,REF00001067,FALSE
TX1068,P407,P444,23188,INR,2026-06-06 16:55:00,Bank Transfer,REF00001068,FALSE
TX1069,P258,P059,20689,INR,2026-01-28 00:56:00,NEFT,REF00001069,FALSE
TX1070,P001,P093,7662,INR,2026-06-26 13:19:00,NEFT,REF00001070,FALSE
TX1071,P106,P282,21432,INR,2026-07-01 14:01:00,Bank Transfer,REF00001071,FALSE
TX1072,P148,P161,2147,INR,2026-04-28 15:34:00,Bank Transfer,REF00001072,FALSE
TX1073,P060,P308,9995,INR,2026-01-04 03:47:00,NEFT,REF00001073,FALSE
TX1074,P466,P325,627,INR,2026-04-02 22:21:00,IMPS,REF00001074,FALSE
TX1075,P067,P385,14154,INR,2026-01-10 14:52:00,IMPS,REF00001075,FALSE
TX1076,P443,P466,21523,INR,2026-07-25 05:26:00,IMPS,REF00001076,FALSE
TX1077,P084,P305,2991,INR,2026-04-09 04:30:00,NEFT,REF00001077,FALSE
TX1078,P487,P301,16451,INR,2026-06-14 03:59:00,Bank Transfer,REF00001078,FALSE
TX1079,P500,P497,13924,INR,2026-05-18 11:56:00,UPI,REF00001079,FALSE
TX1080,P293,P273,24796,INR,2026-04-26 10:43:00,UPI,REF00001080,FALSE
TX1081,P311,P286,3551,INR,2026-06-09 20:46:00,NEFT,REF00001081,FALSE
TX1082,P249,P369,8097,INR,2026-05-22 13:58:00,IMPS,REF00001082,FALSE
TX1083,P187,P105,20619,INR,2026-06-10 15:26:00,NEFT,REF00001083,FALSE
TX1084,P269,P231,10312,INR,2026-07-04 05:11:00,NEFT,REF00001084,FALSE
TX1085,P463,P336,12368,INR,2026-06-14 19:36:00,UPI,REF00001085,FALSE
TX1086,P126,P058,21201,INR,2026-08-11 20:23:00,NEFT,REF00001086,FALSE
TX1087,P492,P135,9148,INR,2026-08-07 18:58:00,IMPS,REF00001087,FALSE
TX1088,P034,P471,14758,INR,2026-03-30 12:44:00,NEFT,REF00001088,FALSE
TX1089,P093,P174,16192,INR,2026-04-02 09:02:00,IMPS,REF00001089,FALSE
TX1090,P245,P248,9598,INR,2026-03-28 06:57:00,IMPS,REF00001090,FALSE
TX1091,P328,P081,3100,INR,2026-02-21 13:20:00,Bank Transfer,REF00001091,FALSE
TX1092,P260,P141,17382,INR,2026-06-15 16:44:00,IMPS,REF00001092,FALSE
TX1093,P190,P197,2882,INR,2026-08-15 01:00:00,UPI,REF00001093,FALSE
TX1094,P476,P281,18941,INR,2026-07-09 00:24:00,IMPS,REF00001094,FALSE
TX1095,P171,P192,16647,INR,2026-08-04 18:27:00,Bank Transfer,REF00001095,FALSE
TX1096,P065,P375,6640,INR,2026-08-05 12:07:00,UPI,REF00001096,FALSE
TX1097,P328,P399,1432,INR,2026-01-22 17:58:00,NEFT,REF00001097,FALSE
TX1098,P302,P007,10975,INR,2026-04-15 08:48:00,NEFT,REF00001098,FALSE
TX1099,P379,P059,14857,INR,2026-03-25 18:46:00,IMPS,REF00001099,FALSE
TX1100,P165,P282,12438,INR,2026-04-14 12:58:00,UPI,REF00001100,FALSE
TX1101,P166,P374,19088,INR,2026-01-25 10:49:00,Bank Transfer,REF00001101,FALSE
TX1102,P142,P156,6558,INR,2026-04-16 17:59:00,IMPS,REF00001102,FALSE
TX1103,P065,P441,22051,INR,2026-06-20 21:13:00,UPI,REF00001103,FALSE
TX1104,P069,P097,20490,INR,2026-03-27 07:16:00,Bank Transfer,REF00001104,FALSE
TX1105,P481,P453,2312,INR,2026-05-28 23:21:00,NEFT,REF00001105,FALSE
TX1106,P122,P104,12685,INR,2026-03-12 21:44:00,NEFT,REF00001106,FALSE
TX1107,P314,P484,15976,INR,2026-04-25 05:45:00,UPI,REF00001107,FALSE
TX1108,P293,P203,5625,INR,2026-07-03 10:00:00,Bank Transfer,REF00001108,FALSE
TX1109,P374,P361,4433,INR,2026-08-05 10:02:00,IMPS,REF00001109,FALSE
TX1110,P470,P001,17714,INR,2026-06-28 10:26:00,IMPS,REF00001110,FALSE
TX1111,P392,P323,11156,INR,2026-06-21 08:56:00,Bank Transfer,REF00001111,FALSE
TX1112,P399,P360,16100,INR,2026-03-11 07:15:00,IMPS,REF00001112,FALSE
TX1113,P437,P481,14423,INR,2026-04-01 03:07:00,UPI,REF00001113,FALSE
TX1114,P302,P478,15863,INR,2026-06-15 21:35:00,Bank Transfer,REF00001114,FALSE
TX1115,P298,P329,17390,INR,2026-04-01 00:34:00,IMPS,REF00001115,FALSE
TX1116,P433,P198,13997,INR,2026-01-10 21:53:00,IMPS,REF00001116,FALSE
TX1117,P337,P292,16837,INR,2026-07-03 05:25:00,NEFT,REF00001117,FALSE
TX1118,P477,P172,864,INR,2026-01-21 02:46:00,NEFT,REF00001118,FALSE
TX1119,P143,P187,22184,INR,2026-01-17 21:10:00,IMPS,REF00001119,FALSE
TX1120,P361,P072,20180,INR,2026-05-26 12:53:00,Bank Transfer,REF00001120,FALSE
TX1121,P484,P313,24398,INR,2026-01-10 21:41:00,UPI,REF00001121,FALSE
TX1122,P009,P476,14965,INR,2026-08-11 21:04:00,Bank Transfer,REF00001122,FALSE
TX1123,P364,P094,23101,INR,2026-02-23 17:26:00,IMPS,REF00001123,FALSE
TX1124,P183,P076,15201,INR,2026-07-08 03:48:00,Bank Transfer,REF00001124,FALSE
TX1125,P177,P149,13142,INR,2026-03-28 12:11:00,UPI,REF00001125,FALSE
TX1126,P171,P319,10470,INR,2026-01-29 13:09:00,NEFT,REF00001126,FALSE
TX1127,P218,P256,4467,INR,2026-01-25 15:27:00,IMPS,REF00001127,FALSE
TX1128,P227,P164,7161,INR,2026-08-01 15:32:00,IMPS,REF00001128,FALSE
TX1129,P085,P143,21389,INR,2026-04-25 22:54:00,UPI,REF00001129,FALSE
TX1130,P367,P451,19843,INR,2026-07-21 08:46:00,IMPS,REF00001130,FALSE
TX1131,P344,P018,17081,INR,2026-07-02 08:10:00,NEFT,REF00001131,FALSE
TX1132,P004,P254,11291,INR,2026-04-25 20:12:00,Bank Transfer,REF00001132,FALSE
TX1133,P354,P282,572,INR,2026-05-13 17:37:00,Bank Transfer,REF00001133,FALSE
TX1134,P380,P201,11599,INR,2026-08-14 05:18:00,IMPS,REF00001134,FALSE
TX1135,P073,P224,17590,INR,2026-03-20 23:31:00,NEFT,REF00001135,FALSE
TX1136,P018,P394,15358,INR,2026-01-09 18:01:00,NEFT,REF00001136,FALSE
TX1137,P043,P409,6722,INR,2026-01-17 13:04:00,IMPS,REF00001137,FALSE
TX1138,P311,P213,15194,INR,2026-03-08 03:28:00,UPI,REF00001138,FALSE
TX1139,P400,P066,18022,INR,2026-02-08 20:51:00,NEFT,REF00001139,FALSE
TX1140,P199,P281,8440,INR,2026-07-21 06:21:00,IMPS,REF00001140,FALSE
TX1141,P401,P015,6501,INR,2026-06-26 00:55:00,NEFT,REF00001141,FALSE
TX1142,P115,P231,19150,INR,2026-07-22 16:55:00,Bank Transfer,REF00001142,FALSE
TX1143,P058,P148,24258,INR,2026-07-28 19:21:00,Bank Transfer,REF00001143,FALSE
TX1144,P159,P044,7797,INR,2026-06-22 06:18:00,UPI,REF00001144,FALSE
TX1145,P246,P124,582,INR,2026-06-05 03:21:00,Bank Transfer,REF00001145,FALSE
TX1146,P290,P019,17840,INR,2026-05-16 10:24:00,Bank Transfer,REF00001146,FALSE
TX1147,P018,P209,18826,INR,2026-04-05 22:56:00,Bank Transfer,REF00001147,FALSE
TX1148,P441,P218,17404,INR,2026-02-15 00:13:00,IMPS,REF00001148,FALSE
TX1149,P227,P083,7019,INR,2026-07-15 01:16:00,IMPS,REF00001149,FALSE
TX1150,P218,P173,22346,INR,2026-05-31 15:31:00,UPI,REF00001150,FALSE
TX1151,P479,P205,16058,INR,2026-06-25 00:50:00,NEFT,REF00001151,FALSE
TX1152,P479,P180,18985,INR,2026-05-10 12:23:00,IMPS,REF00001152,FALSE
TX1153,P402,P125,24584,INR,2026-04-30 02:37:00,NEFT,REF00001153,FALSE
TX1154,P052,P416,598,INR,2026-04-26 22:40:00,IMPS,REF00001154,FALSE
TX1155,P247,P461,22092,INR,2026-02-17 15:17:00,NEFT,REF00001155,FALSE
TX1156,P007,P151,1781,INR,2026-03-07 02:41:00,NEFT,REF00001156,FALSE
TX1157,P353,P423,17971,INR,2026-08-12 20:38:00,UPI,REF00001157,FALSE
TX1158,P014,P322,18213,INR,2026-04-27 13:34:00,NEFT,REF00001158,FALSE
TX1159,P271,P230,5456,INR,2026-03-18 21:45:00,NEFT,REF00001159,FALSE
TX1160,P249,P258,10066,INR,2026-05-11 23:53:00,IMPS,REF00001160,FALSE
TX1161,P323,P077,2022,INR,2026-07-11 15:42:00,UPI,REF00001161,FALSE
TX1162,P079,P148,4240,INR,2026-01-06 23:26:00,NEFT,REF00001162,FALSE
TX1163,P044,P190,2442,INR,2026-06-19 23:57:00,NEFT,REF00001163,FALSE
TX1164,P297,P126,4331,INR,2026-05-28 20:16:00,IMPS,REF00001164,FALSE
TX1165,P008,P268,22491,INR,2026-02-13 06:48:00,IMPS,REF00001165,FALSE
TX1166,P393,P349,4254,INR,2026-02-01 07:23:00,NEFT,REF00001166,FALSE
TX1167,P326,P188,21133,INR,2026-05-20 05:31:00,IMPS,REF00001167,FALSE
TX1168,P046,P119,21730,INR,2026-04-14 14:17:00,UPI,REF00001168,FALSE
TX1169,P361,P142,14932,INR,2026-05-10 17:20:00,UPI,REF00001169,FALSE
TX1170,P022,P447,10719,INR,2026-05-03 05:31:00,NEFT,REF00001170,FALSE
TX1171,P018,P486,21495,INR,2026-07-21 14:34:00,Bank Transfer,REF00001171,FALSE
TX1172,P067,P321,16148,INR,2026-01-09 09:53:00,IMPS,REF00001172,FALSE
TX1173,P448,P457,19200,INR,2026-08-15 19:35:00,UPI,REF00001173,FALSE
TX1174,P475,P334,13096,INR,2026-04-23 22:17:00,NEFT,REF00001174,FALSE
TX1175,P320,P124,11380,INR,2026-06-09 03:23:00,NEFT,REF00001175,FALSE
TX1176,P379,P357,21782,INR,2026-07-04 07:19:00,UPI,REF00001176,FALSE
TX1177,P472,P348,7881,INR,2026-05-24 08:33:00,Bank Transfer,REF00001177,FALSE
TX1178,P288,P112,13720,INR,2026-04-17 15:14:00,IMPS,REF00001178,FALSE
TX1179,P072,P446,5898,INR,2026-04-21 19:53:00,NEFT,REF00001179,FALSE
TX1180,P167,P395,17211,INR,2026-02-05 10:02:00,IMPS,REF00001180,FALSE
TX1181,P020,P269,24405,INR,2026-03-22 10:31:00,Bank Transfer,REF00001181,FALSE
TX1182,P179,P034,10225,INR,2026-03-08 23:37:00,NEFT,REF00001182,FALSE
TX1183,P140,P332,21342,INR,2026-08-12 00:45:00,IMPS,REF00001183,FALSE
TX1184,P206,P360,8619,INR,2026-08-10 04:08:00,UPI,REF00001184,FALSE
TX1185,P395,P021,24408,INR,2026-01-13 16:39:00,NEFT,REF00001185,FALSE
TX1186,P183,P109,19888,INR,2026-07-19 19:15:00,UPI,REF00001186,FALSE
TX1187,P140,P360,24232,INR,2026-07-20 07:10:00,IMPS,REF00001187,FALSE
TX1188,P254,P324,5930,INR,2026-04-26 02:48:00,UPI,REF00001188,FALSE
TX1189,P155,P006,23025,INR,2026-07-29 11:30:00,IMPS,REF00001189,FALSE
TX1190,P057,P379,14836,INR,2026-01-19 13:01:00,IMPS,REF00001190,FALSE
TX1191,P108,P038,16812,INR,2026-01-06 01:33:00,UPI,REF00001191,FALSE
TX1192,P455,P204,13813,INR,2026-07-14 04:04:00,UPI,REF00001192,FALSE
TX1193,P115,P458,1083,INR,2026-03-25 16:13:00,NEFT,REF00001193,FALSE
TX1194,P195,P309,4058,INR,2026-03-07 18:23:00,UPI,REF00001194,FALSE
TX1195,P187,P028,3814,INR,2026-05-19 17:25:00,NEFT,REF00001195,FALSE
TX1196,P167,P134,13897,INR,2026-05-21 04:39:00,Bank Transfer,REF00001196,FALSE
TX1197,P190,P225,8090,INR,2026-02-10 16:04:00,Bank Transfer,REF00001197,FALSE
TX1198,P444,P179,7677,INR,2026-06-03 12:54:00,UPI,REF00001198,FALSE
TX1199,P066,P226,13686,INR,2026-08-05 02:06:00,IMPS,REF00001199,FALSE
